add type,check_flag,check info,check time(ns),check time and rr(ns)
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18171,22927
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16005,21041
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17084,22267
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15343,20646
QueryType.CNAME,True,,20115,25640
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17362,22895
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14851,20371
QueryType.A,True,,10450,15656
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17304,21969
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15016,19897
QueryType.A,True,,10969,16136
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17470,22788
QueryType.A,True,,8940,13914
QueryType.A,True,,12711,17800
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16148,21021
QueryType.A,True,,11519,16603
QueryType.A,True,,8695,13878
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),23660,28521
QueryType.A,True,,13086,18089
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17010,21894
QueryType.CNAME,True,,17211,22112
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15799,20756
QueryType.A,True,,10005,15152
QueryType.A,True,,12108,27191
QueryType.A,True,,8718,13506
QueryType.A,True,,8362,13555
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),20307,25842
QueryType.A,True,,8753,13792
QueryType.CNAME,True,,17372,22270
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15979,21098
QueryType.A,True,,8965,13944
QueryType.CNAME,True,,16705,21406
QueryType.A,True,,11538,16380
QueryType.A,True,,10769,15449
QueryType.CNAME,True,,14439,19482
QueryType.A,True,,8706,13753
QueryType.CNAME,True,,15644,20396
QueryType.A,True,,10586,15406
QueryType.A,True,,14492,18974
QueryType.A,True,,8613,12991
QueryType.A,True,,11661,16247
QueryType.CNAME,True,,17674,22190
QueryType.A,True,,9186,14035
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17889,22585
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16002,20878
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15901,21078
QueryType.A,True,,13738,18678
QueryType.A,True,,8698,13382
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17375,22242
QueryType.CNAME,True,,14401,19457
QueryType.CNAME,True,,13886,19216
QueryType.A,True,,11459,16571
QueryType.A,True,,9014,13841
QueryType.A,True,,8571,13913
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),22064,27245
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15247,20880
QueryType.CNAME,True,,16676,21735
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15027,19961
QueryType.A,True,,9035,14266
QueryType.A,True,,11240,16272
QueryType.A,True,,9827,14938
QueryType.A,True,,16238,21346
QueryType.A,True,,8775,13762
QueryType.A,True,,8274,13185
QueryType.CNAME,True,,16313,20839
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15693,20508
QueryType.A,True,,10573,15656
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17541,22401
QueryType.A,True,,8905,13972
QueryType.A,True,,10808,15501
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15780,20763
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17988,22776
QueryType.CNAME,True,,13819,19016
QueryType.CNAME,True,,13575,18903
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),19060,24245
QueryType.A,True,,8918,16616
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17342,22147
QueryType.A,True,,8578,13715
QueryType.A,True,,8147,12857
QueryType.CNAME,True,,15987,20972
QueryType.A,True,,8270,13801
QueryType.CNAME,True,,18314,23094
QueryType.A,True,,8210,13270
QueryType.CNAME,True,,14163,18873
QueryType.A,True,,12890,18078
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16480,21631
QueryType.A,True,,9986,15054
QueryType.A,True,,11350,15920
QueryType.A,True,,8765,13469
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),23592,28375
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15160,20000
QueryType.CNAME,True,,15000,19905
QueryType.A,True,,10641,15896
QueryType.A,True,,8336,13539
QueryType.A,True,,9672,14213
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),20332,25086
QueryType.A,True,,10169,15176
QueryType.A,True,,10258,14918
QueryType.CNAME,True,,14885,19915
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),283165,288369
QueryType.CNAME,True,,20497,30200
QueryType.A,True,,10309,16476
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),22096,27508
QueryType.A,True,,11412,17332
QueryType.A,True,,9352,14664
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18620,25880
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16621,22535
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18090,23187
QueryType.A,True,,10268,15536
QueryType.A,True,,11076,15854
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),19766,24923
QueryType.A,True,,8895,13937
QueryType.A,True,,11803,16665
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15954,21034
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15351,20123
QueryType.A,True,,10941,15953
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18023,22777
QueryType.CNAME,True,,16844,21933
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15816,20685
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14596,19996
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17264,22237
QueryType.A,True,,8940,14039
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18547,23674
QueryType.A,True,,11100,16138
QueryType.A,True,,9567,14557
QueryType.A,True,,10509,15214
QueryType.A,True,,8169,12859
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18581,23360
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15511,20524
QueryType.A,True,,8895,13674
QueryType.A,True,,12226,16942
QueryType.A,True,,8432,13315
QueryType.A,True,,8207,12751
QueryType.A,True,,11444,16825
QueryType.CNAME,True,,14582,19082
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),19137,24120
QueryType.A,True,,8741,13904
QueryType.A,True,,11553,15998
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18915,23848
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15442,20870
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17916,22756
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14735,19935
QueryType.A,True,,8460,13723
QueryType.CNAME,True,,16487,21439
QueryType.A,True,,14574,20414
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17287,22205
QueryType.A,True,,8302,13577
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15541,20457
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17574,22726
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15238,20526
QueryType.CNAME,True,,16796,22330
QueryType.A,True,,11007,16143
QueryType.A,True,,10738,15835
QueryType.CNAME,True,,16810,21420
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18277,24010
QueryType.A,True,,8727,14243
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18304,23050
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15510,22663
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),19700,24924
QueryType.A,True,,9139,14272
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16142,22180
QueryType.A,True,,11204,16413
QueryType.A,True,,8150,13009
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17975,22491
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15797,20599
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17649,22725
QueryType.A,True,,10758,15715
QueryType.A,True,,10155,14887
QueryType.A,True,,9601,14597
QueryType.A,True,,10842,15744
QueryType.A,True,,10436,15057
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17670,22251
QueryType.A,True,,14585,19353
QueryType.A,True,,9963,14787
QueryType.A,True,,11483,15841
QueryType.A,True,,7866,12563
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),29201,33911
QueryType.CNAME,True,,15092,20549
QueryType.A,True,,8560,13470
QueryType.CNAME,True,,18531,23512
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15707,20862
QueryType.A,True,,11918,16929
QueryType.A,True,,9634,14358
QueryType.CNAME,True,,15288,20005
QueryType.A,True,,11653,17008
QueryType.A,True,,8337,13126
QueryType.A,True,,8333,13052
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),20531,26087
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15939,21057
QueryType.A,True,,10802,15605
QueryType.A,True,,8012,12712
QueryType.CNAME,True,,16380,21376
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15393,20330
QueryType.A,True,,11200,16029
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17437,22482
QueryType.A,True,,8729,13808
QueryType.A,True,,8461,13229
QueryType.A,True,,13877,18686
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15589,20295
QueryType.A,True,,10075,14980
QueryType.A,True,,10101,14730
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17969,22813
QueryType.A,True,,8665,13512
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16484,21325
QueryType.A,True,,14010,19350
QueryType.A,True,,8383,15170
QueryType.CNAME,True,,14102,18906
QueryType.A,True,,13100,18158
QueryType.CNAME,True,,14040,18777
QueryType.A,True,,8672,13649
QueryType.CNAME,True,,16491,21059
QueryType.CNAME,True,,13803,18786
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),23159,28108
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16352,21293
QueryType.A,True,,10455,16327
QueryType.A,True,,11193,16146
QueryType.CNAME,True,,14497,19394
QueryType.A,True,,10657,16025
QueryType.A,True,,8936,13755
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17870,22512
QueryType.A,True,,8198,13199
QueryType.A,True,,12230,16892
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18748,23539
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16319,21622
QueryType.A,True,,8727,13894
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17565,22354
QueryType.A,True,,8461,13651
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18155,23441
QueryType.A,True,,10957,16232
QueryType.A,True,,8538,13204
QueryType.A,True,,11757,16557
QueryType.CNAME,True,,14467,19239
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18401,23549
QueryType.A,True,,9030,14172
QueryType.A,True,,8352,13022
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),19655,24504
QueryType.CNAME,True,,15009,20137
QueryType.A,True,,8674,13602
QueryType.A,True,,10104,14731
QueryType.A,True,,24656,29544
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),19419,24633
QueryType.A,True,,8747,14664
QueryType.A,True,,12862,17871
QueryType.A,True,,12401,17461
QueryType.A,True,,8618,13592
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18927,24075
QueryType.CNAME,True,,16765,21953
QueryType.A,True,,10181,15470
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18983,24311
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),19128,24835
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),22658,27949
QueryType.A,True,,10139,15428
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17369,22795
QueryType.A,True,,9662,17394
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17214,34789
QueryType.A,True,,11881,21256
QueryType.A,True,,14825,20350
QueryType.A,True,,10758,16180
QueryType.A,True,,11193,16317
QueryType.A,True,,10514,15682
QueryType.A,True,,9789,14775
QueryType.A,True,,11843,16604
QueryType.A,True,,8780,13812
QueryType.CNAME,True,,19990,24900
QueryType.A,True,,9084,14422
QueryType.A,True,,9022,13920
QueryType.A,True,,10603,15288
QueryType.CNAME,True,,15086,20219
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),19224,25312
QueryType.A,True,,9322,14790
QueryType.A,True,,11237,16345
QueryType.A,True,,10992,15947
QueryType.CNAME,True,,15054,20336
QueryType.A,True,,11792,16821
QueryType.A,True,,8765,14089
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17199,22317
QueryType.A,True,,13403,18735
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),19421,24345
QueryType.CNAME,True,,18949,24461
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16826,22409
QueryType.A,True,,9471,14849
QueryType.A,True,,12490,17332
QueryType.A,True,,9376,14774
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),22410,27746
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),19246,24492
QueryType.A,True,,12521,17785
QueryType.A,True,,11247,16392
QueryType.A,True,,8888,13997
QueryType.CNAME,True,,18870,23803
QueryType.A,True,,9432,14698
QueryType.A,True,,8719,13625
QueryType.A,True,,11074,16072
QueryType.A,True,,11947,16945
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),19812,24713
QueryType.A,True,,9509,14977
QueryType.A,True,,8823,14973
QueryType.A,True,,12238,16862
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17755,22965
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),20131,25516
QueryType.A,True,,12792,18247
QueryType.A,True,,9312,14997
QueryType.A,True,,9677,14962
QueryType.CNAME,True,,28746,34059
QueryType.A,True,,9496,14336
QueryType.A,True,,11261,16301
QueryType.A,True,,9579,20554
QueryType.CNAME,True,,18061,22859
QueryType.A,True,,8556,13424
QueryType.CNAME,True,,14524,19138
QueryType.A,True,,10798,16015
QueryType.A,True,,9250,13808
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),19865,24870
QueryType.A,True,,10811,15953
QueryType.A,True,,9844,14939
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18590,23339
QueryType.CNAME,True,,15573,20803
QueryType.A,True,,8718,13822
QueryType.CNAME,True,,16104,20991
QueryType.A,True,,8541,13485
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),20689,25648
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15849,20638
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16139,20812
QueryType.A,True,,11525,17201
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15993,21016
QueryType.A,True,,8873,13939
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18700,23407
QueryType.CNAME,True,,16701,22184
QueryType.A,True,,11725,16837
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15755,20638
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18150,23071
QueryType.A,True,,9058,14855
